hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
,2401-1151-1,1635378410781933568,185721498346131840,1528996,2015.0,76.88024492245123,0.8712941685213295,36.34411440159771,0.42679186254792373,2.625784831149896,0.27869873208989127,6.1975708220224455,2.539249209171355,3.958000431800841,1.5033542859965219,-0.92914706,0.5411676,-0.9849217,0.9692914,-0.72816867,0.930702,-0.924263,-0.5467775,0.5288741,-0.9786208,50,50,49,48,1,2,,0.2680652522942449,56.27450521172647,true,2.7839081,11.955153,2.2629172E-5,5,7,true,0.4835242,0.4124405,0.7039739,0.7788666,-109.97245,18.033173,-36.086937,35.945244,58,1237436.1280287222,924.6035554721664,10.29346308515089,NOT_AVAILABLE,169.3821934047174,-2.5095692002205605,79.16706546594776,13.39691003836052
,2900-1845-1,1635378410781933568,187976424897789824,870109,2015.0,79.69964356325373,0.37315988437531783,39.47823827624647,0.346251669775945,1.0253859283305051,0.2713081772672539,1.4221152111609405,1.5189096793453687,-4.146537825252146,1.3150479069152414,-0.7145266,0.15798026,-0.8783174,0.8457617,-0.6159705,0.70369345,-0.73011243,-0.121116064,0.13892363,-0.95048743,79,79,79,75,0,4,,0.46529833832553485,257.5500292095823,true,4.6192403,4.510062,3.0900344E-5,5,9,false,0.5467253,0.34320045,0.6079115,0.9131734,-102.569695,32.29826,-29.695345,41.15339,79,351288.7351671116,193.42396976115901,11.660609505281359,NOT_AVAILABLE,168.15061285332087,1.1305945151145171,81.7309983606839,16.334166083838376
,2911-1077-1,1635378410781933568,189948742599906944,1104549,2015.0,85.82983358741474,0.4762009122546928,38.695586873100694,0.7420522472818717,3.5753133553042336,0.8722991818535604,1.1787974912372416,1.3987983082984758,-0.12769195399266087,1.3338585154287719,-0.24175245,-0.09844881,-0.7472599,0.749226,-0.86832976,0.30855376,-0.3245579,0.046357963,-0.0029950314,-0.8069665,78,78,74,74,4,4,,1.0577650695597525,212.8219219480409,true,10.300577,0.79596967,2.1874035E-5,5,10,false,0.58384275,0.30526662,0.6833707,0.9118833,-103.587296,32.15627,-29.669039,42.321648,79,1298919.6399291605,767.5913936372042,10.240814355162748,NOT_AVAILABLE,171.4147244517669,4.68302136181951,86.62663961593766,15.305125369833458
,2919-77-1,1635378410781933568,192693913895671680,1206367,2015.0,86.30420698969363,1.1473668678758302,41.44894073398483,0.30319205400310145,4.035413980405476,0.6498633456392559,-7.745897591666547,2.3216505018169373,-14.856961489300444,1.0106323409877522,0.67439216,0.9755274,-0.98504156,-0.5907347,0.69596267,-0.58045226,-0.93179137,-0.94175196,-0.6650923,0.47515848,51,51,49,50,2,1,,0.2671103729721407,57.987293571743365,true,2.775273,12.233985,2.553726E-5,5,7,false,0.69028085,0.34666127,0.59806734,0.94740444,-42.904633,-38.98103,-42.409374,-44.14601,50,1213376.076461512,954.3168888370843,10.314781494035437,NOT_AVAILABLE,169.23490513385013,6.416762167472375,87.08727428726448,18.047020160476084
,2904-1252-1,1635378410781933568,195165444234526848,78198,2015.0,79.18102241596327,0.6173168615269421,42.07834176054814,0.48021471250470765,0.8529099507316876,0.28323602166993417,8.024903234480785,1.9380012867873104,-22.637808645217113,1.6717188445948992,-0.86971205,-0.042337473,-0.8963014,0.8798475,-0.27717194,0.8253529,-0.83911693,0.03600818,0.043068524,-0.95208746,53,53,53,50,0,3,,0.48302776637414074,311.32312064392744,true,4.7871447,4.066902,3.1081086E-5,5,6,false,0.54519695,0.63673675,0.5250524,0.89309585,-121.788345,36.330322,-25.812243,38.44861,49,701977.4604011533,528.0884534698425,10.908962144557888,NOT_AVAILABLE,165.7986927114996,2.3088696175554886,81.52889346536746,18.95668356601941
,3365-957-1,1635378410781933568,198034791625421184,716740,2015.0,89.1584604377644,0.9215742223487068,47.10141275479987,0.8898871601392639,1.838199251434646,0.6452029211411285,0.9870852949044518,2.266878627355212,-5.1884387678986865,2.4737032259198077,-0.7380492,0.23779453,-0.7522043,0.66890377,-0.36316442,0.6167451,-0.7204456,-0.024035295,0.17299795,-0.7527114,62,62,62,61,0,1,,1.899824525706209,1816.709690762093,true,18.440346,0.2691712,1.6586684E-5,5,10,false,0.33214754,0.43896046,0.22326481,0.9343836,-75.24067,44.96258,-41.166367,42.04585,70,4325184.373873307,36187.35223743693,8.934758500610656,NOT_AVAILABLE,165.2833396282717,10.984544190659332,89.37459427485459,23.66395880821332
,2903-436-1,1635378410781933568,201203034383442816,1460482,2015.0,77.4720184588558,0.47524771394791887,41.7051294567567,0.3564608498995742,1.8708854250164233,0.28398250847632284,7.978196437751214,1.5517251430229424,-15.479335642321812,1.2236299950862488,-0.75468814,0.25728106,-0.9250253,0.87997603,-0.57081574,0.77035534,-0.8095419,-0.19346315,0.23808397,-0.9067954,70,70,70,64,0,6,,0.47428062058493803,251.2352043688596,true,4.7042704,4.3100595,2.6942596E-5,5,8,false,0.5542762,0.14033347,0.6022043,0.8933615,-74.670456,-15.965773,-40.464687,39.003185,69,343882.85595709877,273.4557906498113,11.68374375156686,NOT_AVAILABLE,165.35472306137163,1.0595633840326284,80.15616482151978,18.693003153995253
,2888-1787-1,1635378410781933568,204083102014261504,1478417,2015.0,68.33394570391037,0.5095355348417783,41.36378422890989,0.40019629366542014,1.059629024675726,0.2337640089025333,4.699964268936081,1.9734271500992673,-6.089421513972102,1.5324590380553207,-0.8320666,0.4282165,-0.9287589,0.88624084,-0.47189277,0.86979234,-0.9243322,-0.33697715,0.39365909,-0.9278238,70,70,70,67,0,3,,0.32685811872268117,80.06620026930867,true,3.3220127,8.86515,2.9979652E-5,5,9,false,0.5844731,0.21258506,0.36476713,0.82885605,-50.795868,-16.867353,-42.614567,35.333485,77,429862.73366550973,296.7487883498095,11.441445573314585,NOT_AVAILABLE,161.2622526877774,-4.4306162605068495,72.93767961404774,19.199302935901425
,3344-719-1,1635378410781933568,206987049658484224,1424592,2015.0,74.94192209871932,1.9789814777183528,46.79912781958396,1.619751374702102,2.3111107588612354,0.286787083345191,6.437392481152475,6.408061097102984,-6.252023220575031,5.6616197791601435,-0.98100847,-0.12530972,-0.99089044,0.9831249,0.12286885,0.98255724,-0.9899531,0.14874054,-0.14225964,-0.9902638,51,51,50,46,1,5,,0.5803406085755283,158.94383554258837,true,5.7128973,2.8490984,2.5012276E-5,5,8,false,0.408839,0.338238,0.06728756,0.905657,-54.173748,32.18659,-45.46957,34.910263,59,283408.26589268283,264.71649473958365,11.8937387819904,NOT_AVAILABLE,160.20136528774643,2.7020691810278104,78.77899867821687,23.944693888151697
,3359-2168-1,1635378410781933568,209494245407463424,1089314,2015.0,84.10030327826834,0.3557448342835394,45.67006224708141,0.3069803189065653,2.9265777553358228,0.3995273163278303,-2.946644238726658,0.4503671872376413,-0.248118887136544,0.5307239914231245,-0.5130585,0.39271054,-0.040334683,0.37993482,-0.46719798,0.057977125,-0.2692511,0.30912715,0.42067587,0.122691624,30,30,30,27,0,3,,0.6128028901237627,74.28958548165006,true,2.5622473,2.5115893,4.9792056E-6,5,5,false,0.31942472,0.3885315,0.38861245,0.93140787,-81.55099,32.380615,-45.028057,36.30729,29,6983004.493860475,20114.62066817479,8.414664260020334,NOT_AVAILABLE,164.7678051187988,7.248661781201091,85.54679807360162,22.321939027728817
,3366-1912-1,1635378410781933568,213275259737532416,1651858,2015.0,79.55024460229211,0.570183183921245,48.934445548584385,0.5261763134206728,0.5431073717667905,0.23708912461147802,1.5177535791902252,1.9825888871140247,-3.9060370210533524,1.9939642026657318,-0.87420034,0.27077922,-0.937548,0.90222764,-0.30733606,0.8869454,-0.93378264,-0.15242988,0.20497671,-0.93964136,63,63,63,61,0,2,,0.3714808913042718,150.54964257411737,true,3.7367077,6.7663693,2.5885E-5,5,11,false,0.49423864,0.136611,0.20849794,0.8989971,-51.11452,35.130226,-50.216053,38.409428,79,678109.7225471339,650.9303388299554,10.946520135805034,NOT_AVAILABLE,160.31612050119907,6.456536462110717,82.39708269512421,25.770588665743727
17187,,1635378410781933568,217334759749942784,1032613,2015.0,55.20655175409085,0.45761773762216085,31.825898675734127,0.11649745318679698,31.833637953457504,0.5312468178457006,40.00763984423211,0.066811906929241,-93.95001174977031,0.04335262464796655,-0.33576417,0.9507935,0.2150787,-0.13024122,-0.3262684,-0.100989096,0.06713567,0.21581747,-0.12880771,0.26860568,44,44,44,44,0,0,3.7720652,0.35809673581716533,86.02355531273255,true,3.611886,6.8500795,1.6215523E-5,3,6,false,0.44609645,0.2164251,0.5627177,0.89961606,-27.083733,6.4637027,50.3728,26.444677,51,6705555.321393292,11841.841956199003,8.45868318927003,NOT_AVAILABLE,160.07233251265427,-18.56735225226581,60.29823836551721,11.90423992284943
,2350-834-1,1635378410781933568,220839556138914176,1864046,2015.0,53.88406118996263,0.31058883756121713,33.84804238746478,0.18420595636458795,1.2423228550896723,0.25490678254329957,-3.358837291449727,2.1022694549176686,-1.845362459592919,0.9666748658034121,-0.56915224,0.23251195,-0.6725699,0.61122406,-0.42610627,0.47570872,-0.5495052,0.12518656,-0.10771898,-0.9177935,96,96,95,92,1,4,,0.4313638641577117,370.0821630462501,true,4.2987347,4.9674377,3.0419471E-5,5,13,false,0.30121166,0.50944215,0.432831,0.5592021,-87.74299,11.688132,-39.919464,25.707909,113,730760.2051981422,1564.9144126774615,10.865332841158942,NOT_AVAILABLE,157.8324707985209,-17.677368982099104,59.681799065663846,14.131977898170573
,2862-1765-1,1635378410781933568,224465058293117056,805779,2015.0,53.86658603750275,0.35095012274470333,39.11070060517332,0.1720196153615445,0.8784559167613625,0.29743582935200225,0.27516259772476404,1.1711721889424132,4.668715859070126,0.557695569439847,-0.24477665,0.33059347,-0.7917532,0.46164006,-0.27683493,0.4680253,-0.8305881,-0.5494577,0.38130322,-0.5398904,286,286,286,277,0,9,,0.6607043469316468,1009.3860185506595,true,6.481196,2.2142937,3.3496937E-5,5,34,false,0.57912207,0.7532105,0.6560037,0.47409442,-25.742413,-14.535075,-22.311977,-22.378286,302,402083.9964913726,707.3812569530462,11.513978094051431,NOT_AVAILABLE,154.50587660278464,-13.501892565748927,61.013722840732456,19.237793771940634
,2883-1365-1,1635378410781933568,228054104763552256,1748493,2015.0,66.2750306437912,0.7018540947051404,41.02753716499827,0.23660842392289383,1.3204729586364223,0.3320446867777343,8.044401409734107,2.178126785978069,-9.029069227877345,1.0023435963409095,-0.81028056,0.78157705,-0.98056734,0.8117282,-0.47888795,0.8389093,-0.93504155,-0.7298039,0.43107578,-0.8432626,107,107,107,100,0,7,,0.38473133515248475,148.07128374643713,true,3.8606007,6.455323,2.021522E-5,5,13,false,0.71155864,0.37448147,0.09326508,0.6997864,-16.060137,-2.160877,38.01119,30.43391,114,233881.26096067484,66.30958163708529,12.102281497211983,NOT_AVAILABLE,160.43951914917162,-5.787689251371666,71.26156905146554,19.119233884156255
,2872-2059-1,1635378410781933568,231408817819484800,803067,2015.0,59.51069156909895,0.3156727021177626,42.290574026022774,0.1412607979977645,0.8141907506098142,0.2539800949441228,1.0058868162530024,0.9411265019349376,1.0384020293486311,0.37126814454413753,-0.405361,0.56754476,-0.8525894,0.47948265,-0.40784162,0.45558122,-0.841298,-0.5541723,0.5174576,-0.46578988,236,236,230,227,6,9,,0.4228550242775874,365.93095748047,true,4.2185726,5.221045,3.3889402E-5,5,29,false,0.13287255,0.6295858,0.22545893,0.17886974,-117.59323,-5.0581703,-56.057693,9.158451,252,431537.9211249071,1013.485659294265,11.437222651130341,NOT_AVAILABLE,155.86678820219333,-8.342888107551072,66.23796459579344,21.333817080193796
,3328-2814-1,1635378410781933568,233737171129878912,1783763,2015.0,63.4978462077274,0.6740053889720939,46.09306883626316,0.2634009383112052,1.2655651432123864,0.7773795756906219,0.5196818270770143,1.5827844456932072,-17.497305941998693,1.976363220015699,-0.8853637,0.78899735,0.27419254,0.74475396,-0.69351125,-0.18317738,-0.7226832,0.38645425,0.8483888,0.066585556,76,76,76,73,0,3,,0.6168320689842266,371.28808130263974,true,6.0614305,2.3948028,2.7493626E-5,5,11,true,0.76448685,0.8731764,0.58012223,0.5277039,16.081697,19.67239,14.959767,19.231087,98,1570903.4132052672,4536.5587474009735,10.03439635553963,NOT_AVAILABLE,155.4279466508322,-3.607026763348084,70.12410507862174,24.4657495550943
,2865-1878-1,1635378410781933568,236404689418274304,810607,2015.0,50.62915231754753,0.31619350234890276,41.11267194949522,0.17650503804822668,1.9544839979730921,0.256851917164459,-3.0912026535674753,0.9309337888473714,0.07604252917712193,0.40752032507408653,-0.527403,0.68218315,-0.8879288,0.52544355,-0.5741151,0.5809091,-0.7976369,-0.7722457,0.5461756,-0.5324403,134,134,133,128,1,6,,0.4173861967862263,217.7312703117149,true,4.167098,5.60657,3.1279673E-5,5,17,false,0.22370178,0.3532344,0.08234401,0.5240223,-164.51308,-6.059346,-47.63975,34.910835,152,301414.46891968005,225.64454543017877,11.826859823612384,NOT_AVAILABLE,151.23899597942022,-13.309674768730105,59.016988953712875,21.814561787999835
,2848-332-1,1635378410781933568,238710811980064512,1087849,2015.0,47.7412625357278,0.7251786684949363,39.028564072653545,0.3785282552243741,0.8003959008666562,0.5978223839036367,9.419079156904083,4.703842887054437,-2.758860887140953,2.132946881329319,-0.45616683,0.45880455,-0.533801,0.35293123,-0.45706704,0.22567,-0.31574905,-0.03784945,-0.09355157,-0.9069105,87,87,87,81,0,6,,1.4230293089686112,867.9820627599397,true,13.828288,0.49211264,1.9032259E-5,5,12,false,0.26648754,0.6250803,0.5054165,0.60390246,-108.87695,17.17482,-38.640694,27.960062,105,155076.0405635705,74.83197798596193,12.548408303910279,NOT_AVAILABLE,150.49805179259835,-16.26132229681431,56.11933522648066,20.428940896109445
,2873-2078-1,1635378410781933568,241182617198023296,1065872,2015.0,51.24864592755518,0.27915599590050083,43.56048438776262,0.15784079927143457,2.959429172604055,0.23587497998820722,4.1255966047906885,1.0023304126854111,-19.315600070916865,0.5031203307218317,-0.40746304,0.44236195,-0.84272945,0.5925702,-0.4894469,0.6148137,-0.8290993,-0.5916991,0.5518747,-0.6594367,283,283,283,269,0,14,,0.4125083445729001,232.5075236438542,true,4.1212187,5.641227,2.5703235E-5,5,35,false,0.53728384,0.63393927,0.65003496,0.46613318,-39.717163,-20.037766,-30.421803,-34.429375,299,246274.0644027753,108.72959526952634,12.046223369198517,NOT_AVAILABLE,150.2203775308646,-11.027123281161119,60.21888879120031,24.045330470401765
,2871-2332-1,1635378410781933568,243198193809614976,1050518,2015.0,56.35364791097374,0.4840167575852381,42.048210014111184,0.2479316347990213,1.2123468312550096,0.3589113839539972,-4.239856418109167,1.2489779313060092,-4.647852385079542,0.6428904709182895,-0.5595064,0.08995713,-0.7814519,0.56137323,-0.3031028,0.61848164,-0.84214336,-0.36376372,0.40750945,-0.6093676,178,178,178,178,0,0,,0.906278354935188,695.5452486630968,true,8.840444,1.182268,2.0149506E-5,5,24,true,0.10987913,0.6377399,0.1697588,0.0846518,-138.54631,0.031772587,-28.372871,30.014414,193,3703957.7717479444,2019.6553598860526,9.103104997056477,NOT_AVAILABLE,154.1988378039095,-10.022815978998478,63.73002778507079,21.628766471335723
,3327-1840-1,1635378410781933568,245732396313151744,1642326,2015.0,59.40818248872041,0.3218734014173316,45.93150791809743,0.2012356748447278,0.44062895146709513,0.24353662736512666,0.14935149050032942,1.0222876100180505,-1.4625063222092618,0.5155274558155025,-0.65269387,0.54005414,-0.85305977,0.68211097,-0.49683768,0.67905724,-0.8836987,-0.4935371,0.5625273,-0.68561566,226,226,226,220,0,6,,0.4728838552963934,191.45724966957278,true,4.6910434,4.313427,2.433499E-5,5,28,false,0.1881424,0.48794034,0.34586185,0.28097868,-111.67732,-1.0451535,-56.23004,24.764114,242,220936.0480787372,66.8268032985898,12.164103610236763,NOT_AVAILABLE,153.42032191973274,-5.628792758083073,67.0304179647138,24.901855714382737
,3317-1904-1,1635378410781933568,248252270807078912,1568311,2015.0,54.59236738032126,0.4270881517353678,47.797631929158335,0.2380131179549684,1.9549002724296263,0.34258695962641045,-0.24337558664779735,1.3431406240360029,-4.462462988586548,0.7489524273899003,-0.5568428,0.23349088,-0.9025609,0.64656806,-0.36628786,0.62973255,-0.8509335,-0.25896633,0.45760491,-0.6818659,136,132,131,127,5,5,,0.644799852722954,657.6275099857977,true,6.3289394,2.2873402,2.953346E-5,5,17,true,0.40653145,0.39682138,0.39135972,0.36562654,-61.414326,-11.917926,-39.01654,31.663195,132,690568.6333774029,1718.1121337146492,10.926752943390206,NOT_AVAILABLE,149.66316168380484,-6.2212171316388,63.9718539788091,27.507330497425713
,3339-614-1,1635378410781933568,250919720373461632,1796042,2015.0,59.77331391908196,0.3777791606808964,51.6003650662074,0.19576814328831826,0.9039888414229785,0.2796324182129225,-0.04098032131119855,1.107229154854567,-1.742553582702911,0.5545341574628365,-0.61445796,0.2495066,-0.86632645,0.6229944,-0.3317697,0.6082107,-0.87510264,-0.24981892,0.4497411,-0.702986,148,148,146,144,2,4,,0.45955464998986967,378.9006973394072,true,4.5649085,4.384851,2.8675831E-5,5,18,false,0.28425828,0.6637443,0.26957774,0.46227723,-136.91217,10.846792,-40.597126,15.892675,153,434668.67907538934,1755.0303549995517,11.429374195447599,NOT_AVAILABLE,149.9152155474172,-1.1614409902229685,68.75104576965491,30.367499157359543
21701,,1635378410781933568,253934512539845632,373132,2015.0,69.89140832647024,0.21263297964846678,45.62045233232119,0.17944893218824168,6.803242502023042,0.2187812524446429,32.0606495689632,0.1543551145321298,3.397859828878598,0.14698106179176856,-0.28129932,0.11026364,-0.083743855,0.05896873,-0.34811386,0.030345505,-0.12227099,0.042615823,0.054938342,-0.13801159,71,71,69,69,2,2,1.6991166,0.27755695125501556,152.0849507022691,true,2.8699527,11.771441,2.6272992E-5,3,10,false,0.45928782,0.2708527,0.26178113,0.86393845,-68.313576,21.86764,-33.9609,33.858208,89,3219911.439396004,6969.483801035407,9.255160246332753,NOT_AVAILABLE,158.86454937014906,-0.7348941173879783,74.8302599755267,23.234502124051517
21437,,1635378410781933568,257323894569651456,973547,2015.0,69.06300026417327,0.3365687433234659,47.37084481114087,0.2051936798675048,8.557735514920337,0.27009958005120754,18.190383511283994,0.0660687222866898,-37.9837335510736,0.05117450386927663,-0.80968153,-0.09906106,0.16234797,-0.13192718,0.117100574,-0.14952452,0.1359181,-0.04329058,-0.0056056464,-0.03413768,151,151,151,147,0,4,8.9559555,0.5957406757721894,190.3504259928379,true,2.501905,2.7072856,7.396357E-6,3,23,true,0.59913474,0.85546386,0.56358576,0.89205205,17.514591,28.61154,25.060041,29.386887,188,1.7286406271775745E7,4931.3131126979915,7.430508274490222,NOT_AVAILABLE,157.18211660563202,0.012473207390659779,74.50586409588136,25.051469140856618
24083,,1635378410781933568,261614120221060736,1435764,2015.0,77.60283086403004,0.45920941191828896,49.99366740122402,0.19815831368455325,2.4039474003890735,0.5361148259904666,-1.2688172353068898,0.08653071548086255,-6.314766567947327,0.06625368738500466,0.7004778,0.94446915,0.13327634,0.12936804,0.6097793,0.1410878,0.06990001,0.16730842,0.10972001,-0.1493401,35,35,35,34,0,1,3.0335195,0.36674028982196744,105.69189766332553,true,3.692458,7.1823015,1.9465897E-5,3,6,false,0.818735,0.48780814,0.6355614,0.90173614,-34.23222,-47.736187,-59.456657,35.224472,43,2432010.7078238246,2962.0297030998668,9.559856356974318,NOT_AVAILABLE,158.71078655898046,6.035846459944189,81.09407853653403,26.936950245881924
,3754-383-1,1635378410781933568,265387953365193600,1917396,2015.0,88.72360168960356,0.5470971235007982,55.9962756076789,0.5598831126918837,1.3421474481361846,0.2370461203008841,1.6638744743968377,1.6165015961672144,-13.424292886460758,1.935332967636803,-0.918168,0.10300797,-0.87504435,0.85737395,-0.23325112,0.84118944,-0.8590692,-0.052050438,0.1884845,-0.9371011,62,62,62,58,0,4,,0.4052408097660955,160.82550795454708,true,4.0529222,5.9538403,3.1758467E-5,5,7,false,0.3618364,0.69085443,0.15287066,0.82031214,-101.18157,47.29315,-6.661335,42.9051,62,318341.04261195415,149.1191337110064,11.767538478041924,NOT_AVAILABLE,157.06224041815383,14.859880656180865,89.15310636255455,32.560747008650424
,3757-123-1,1635378410781933568,269242119579107200,914926,2015.0,84.74394673655142,0.309393234046473,56.97220037788374,0.31607041165355193,2.4614028220088846,0.2737164173903676,-3.8280795886035452,0.4949082121076743,-3.610298437083162,0.5849995576654843,-0.119807675,0.3684304,-0.7095902,-0.20817254,0.04788222,-0.056482222,-0.57683676,-0.38420832,-0.39624947,-0.006858703,36,36,36,35,0,1,,0.3664404675825415,60.46797379510273,true,3.6896605,6.7251654,8.041456E-6,5,5,false,0.46986547,0.52756315,0.15414017,0.76388854,-87.261024,53.770206,5.411509,42.184498,34,1.9206058729237426E7,13745.460356037556,7.316174432498091,NOT_AVAILABLE,155.1057796257633,13.383653512731607,86.56349802449232,33.59560239107128
,3732-581-1,1635378410781933568,272439568112207616,516228,2015.0,67.1544523561639,0.5512863988772536,53.82484723189962,0.36242651234618745,0.9749267575276672,0.27356431894743904,6.2836324239226435,1.9583585280024904,-2.918748876122317,1.4893347792410534,-0.8260718,0.3406837,-0.90871626,0.8254762,-0.33546343,0.8150376,-0.8563119,-0.26911914,0.20589517,-0.907329,108,108,108,105,0,3,,0.614325076038502,439.96202866534384,true,6.0374665,2.3390148,2.5361944E-5,5,15,false,0.41262385,0.41157156,0.1053338,0.6312729,-26.416569,27.914534,26.963057,29.041498,115,989454.2600367502,1428.9013766169694,10.536280757158023,NOT_AVAILABLE,151.6313977494899,3.5255691632465305,74.3887866863502,31.616731307271785
,3718-494-1,1635378410781933568,275908286778208384,1882596,2015.0,61.99653475158025,0.4607843594739059,53.65533755430674,0.2786795670363587,0.7295557207117931,0.28252438278314834,-0.6824698385944556,1.3451060726596047,-3.152322306381622,0.7073658272281991,-0.68402565,0.47265986,-0.9155224,0.72313213,-0.34123564,0.68790233,-0.9200101,-0.46570808,0.41925818,-0.7799546,232,232,229,224,3,8,,0.6442936752219822,919.95397881782,true,6.3240952,2.227476,3.4731336E-5,5,29,true,0.37373796,0.56380785,0.3806181,0.52820426,-140.79224,13.833188,-51.234924,16.950895,238,665146.7558832507,2067.45536657373,10.96747637073845,NOT_AVAILABLE,149.56730724565827,1.2719971264679981,70.83156341745195,32.063757142393904
,3745-1182-1,1635378410781933568,278851095291479424,239486,2015.0,72.49013952838882,0.5351766153474741,58.95384680010795,0.3833104129177142,2.5831507746937756,0.2679665254385481,11.373870871877308,1.7508155397574399,-11.835793295368845,1.632100878056263,-0.9015941,0.23394608,-0.8938367,0.85610604,-0.30695868,0.8386114,-0.86134666,-0.12674907,0.24393868,-0.9032949,115,115,115,107,0,8,,0.5846606621307898,199.2158698927314,true,5.7541256,2.8426588,2.0201713E-5,5,17,false,0.41866428,0.59949136,0.3555716,0.6006827,-3.6736145,33.815,23.97621,27.551594,129,186724.27689443014,64.78782760729496,12.346768098160855,NOT_AVAILABLE,149.71842683094687,9.126308934361926,78.91572583904221,36.18648029647074
,4081-943-1,1635378410781933568,282741270509045888,970592,2015.0,83.20759580486938,0.7400878559890313,60.39108798412355,0.7776755214343399,3.311024236346798,0.9617024143606724,-0.9539813173784304,1.9243946382034465,-22.91406362746969,3.671866834259755,-0.97373646,0.6594349,-0.39952478,0.9316646,-0.6445798,0.39917195,-0.93657553,0.37103358,0.80647117,-0.17821279,97,97,97,92,0,5,,0.7099755549735071,304.61790003435226,true,6.9534073,1.9424545,3.6371624E-5,5,13,true,0.59830517,0.6395333,0.6717961,0.68629295,26.285301,48.758873,45.268032,40.17009,106,430943.8693646442,1228.6737773796929,11.438718296865067,NOT_AVAILABLE,151.64178754844394,14.392305074681486,85.8011537266497,37.050771083467374
